436b2938-1721-4270-95fa-c5e97758c7d8_0001	NC_014760.1_0232	97.8	229	5	0	1	229	837	1065	2.3e-118	416.8
436b2938-1721-4270-95fa-c5e97758c7d8_0002	NC_014760.1_0233	89.9	276	26	2	1	274	34	309	3.8e-137	479.6
436b2938-1721-4270-95fa-c5e97758c7d8_0003	NC_014760.1_0234	85.5	359	47	4	1	354	39	397	6.5e-168	582.0
436b2938-1721-4270-95fa-c5e97758c7d8_0004	NC_014760.1_0235	94.7	414	22	0	1	414	1	414	3.6e-210	722.6
436b2938-1721-4270-95fa-c5e97758c7d8_0005	NC_014760.1_0236	93.6	1571	98	3	1	1569	1	1570	0.0e+00	2811.6
436b2938-1721-4270-95fa-c5e97758c7d8_0006	NC_014760.1_0237	87.4	921	104	11	1	911	1	919	0.0e+00	1453.3
436b2938-1721-4270-95fa-c5e97758c7d8_0007	NC_014760.1_0238	94.0	501	28	2	1	500	1	500	1.5e-266	910.2
436b2938-1721-4270-95fa-c5e97758c7d8_0008	NC_014760.1_0239	91.5	199	15	2	1	198	1	198	2.0e-97	347.1
436b2938-1721-4270-95fa-c5e97758c7d8_0009	NC_014760.1_0241	77.2	57	12	1	1	56	23	79	1.1e-18	83.6
9e795a28-2f80-430f-b66f-59ec2f588b39_0001	NC_014760.1_0235	87.5	416	49	3	1	415	1	414	6.0e-197	678.7
9e795a28-2f80-430f-b66f-59ec2f588b39_0002	NC_014760.1_0589	79.6	554	101	11	1	544	1	552	1.2e-229	787.7
9e795a28-2f80-430f-b66f-59ec2f588b39_0003	NC_014760.1_0590	83.3	456	64	11	1	446	30	483	7.9e-203	698.4
9e795a28-2f80-430f-b66f-59ec2f588b39_0004	NC_014760.1_0591	100.0	37	0	0	1	37	1	37	1.3e-15	73.2
9e795a28-2f80-430f-b66f-59ec2f588b39_0005	NC_014760.1_0591	83.0	270	45	1	1	269	236	505	2.3e-120	423.7
9e795a28-2f80-430f-b66f-59ec2f588b39_0006	NC_014760.1_0595	83.8	717	104	12	1	709	43	755	0.0e+00	1094.7
9e795a28-2f80-430f-b66f-59ec2f588b39_0007	NC_014760.1_0596	74.9	346	79	7	31	368	2	347	1.2e-124	438.3
9e795a28-2f80-430f-b66f-59ec2f588b39_0008	NC_014760.1_0597	95.4	261	10	2	1	260	1	260	2.2e-141	493.4
b9dcd5a1-896e-4988-b66b-bc821a1f3e48_0001	NC_014760.1_0759	82.9	35	6	0	1	35	165	199	1.5e-11	60.1
b9dcd5a1-896e-4988-b66b-bc821a1f3e48_0002	NC_014760.1_0760	75.9	493	101	17	4	484	12	498	5.5e-186	642.5
b9dcd5a1-896e-4988-b66b-bc821a1f3e48_0003	NC_014760.1_0761	77.4	261	51	6	1	255	40	298	4.9e-104	369.4
b9dcd5a1-896e-4988-b66b-bc821a1f3e48_0004	NC_014760.1_0762	82.9	252	41	2	1	252	1	250	6.2e-104	369.0
b9dcd5a1-896e-4988-b66b-bc821a1f3e48_0005	NC_014760.1_0763	75.4	171	35	6	1	164	7	177	3.8e-54	203.0
b9dcd5a1-896e-4988-b66b-bc821a1f3e48_0006	NC_014760.1_0764	79.7	207	33	6	1	203	1	202	1.8e-74	270.8
b9dcd5a1-896e-4988-b66b-bc821a1f3e48_0007	NC_014760.1_0765	76.9	303	64	4	1	299	1	301	6.4e-116	409.1
b9dcd5a1-896e-4988-b66b-bc821a1f3e48_0008	NC_014760.1_0766	75.3	190	45	2	1	189	30	218	5.7e-70	255.8
b9dcd5a1-896e-4988-b66b-bc821a1f3e48_0009	NC_014760.1_0767	69.9	146	38	4	1	141	19	163	6.8e-44	168.7
b9dcd5a1-896e-4988-b66b-bc821a1f3e48_0010	NC_014760.1_0768	81.8	600	99	9	95	685	3	601	1.1e-259	887.9
b9dcd5a1-896e-4988-b66b-bc821a1f3e48_0011	NC_014760.1_0770	83.9	545	87	1	1	545	1	544	1.1e-246	844.3
b9dcd5a1-896e-4988-b66b-bc821a1f3e48_0012	NC_014760.1_0771	88.3	120	13	1	1	119	27	146	1.9e-50	190.3
b9dcd5a1-896e-4988-b66b-bc821a1f3e48_0013	NC_014760.1_0772	74.0	104	21	4	5	102	87	190	7.9e-34	134.8
b9dcd5a1-896e-4988-b66b-bc821a1f3e48_0014	NC_014760.1_0773	83.9	459	69	5	1	457	1	456	1.9e-199	687.2
b9dcd5a1-896e-4988-b66b-bc821a1f3e48_0015	NC_014760.1_0037	100.0	33	0	0	1	33	1	33	1.2e-15	72.8
b9dcd5a1-896e-4988-b66b-bc821a1f3e48_0016	NC_014760.1_0012	86.8	471	51	9	1	462	1	469	2.8e-219	753.1
b9dcd5a1-896e-4988-b66b-bc821a1f3e48_0017	NC_014760.1_0775	75.7	345	69	9	1	333	52	393	1.6e-131	461.1
b9dcd5a1-896e-4988-b66b-bc821a1f3e48_0018	NC_014760.1_0776	77.4	332	65	9	7	332	6	333	2.0e-116	411.0
b9dcd5a1-896e-4988-b66b-bc821a1f3e48_0019	NC_014760.1_0777	69.6	359	99	9	1	351	1	357	3.6e-110	390.2
73b7e7a8-10fe-4d9e-96b2-d0dc3eb319b8_0002	NC_014760.1_0563	80.9	392	70	5	1	389	41	430	1.6e-164	570.9
73b7e7a8-10fe-4d9e-96b2-d0dc3eb319b8_0003	NC_014760.1_0564	81.5	492	83	7	1	485	1	491	1.6e-201	694.1
73b7e7a8-10fe-4d9e-96b2-d0dc3eb319b8_0004	NC_014760.1_0565	73.6	148	32	4	9	150	5	151	4.0e-50	189.5
73b7e7a8-10fe-4d9e-96b2-d0dc3eb319b8_0005	NC_014760.1_0566	86.7	596	74	5	1	591	69	664	2.9e-285	972.6
73b7e7a8-10fe-4d9e-96b2-d0dc3eb319b8_0006	NC_014760.1_0567	91.2	353	27	1	1	349	1	353	4.2e-173	599.4
73b7e7a8-10fe-4d9e-96b2-d0dc3eb319b8_0007	NC_014760.1_0569	77.8	589	121	8	1	581	1	587	1.4e-236	810.8
73b7e7a8-10fe-4d9e-96b2-d0dc3eb319b8_0008	NC_014760.1_0570	74.4	277	61	8	1	270	1	274	6.4e-99	352.4
73b7e7a8-10fe-4d9e-96b2-d0dc3eb319b8_0009	NC_014760.1_0571	79.1	325	62	4	1	320	9	332	8.0e-125	438.7
73b7e7a8-10fe-4d9e-96b2-d0dc3eb319b8_0010	NC_014760.1_0722	47.8	408	199	10	3	399	1	405	4.2e-86	310.5
73b7e7a8-10fe-4d9e-96b2-d0dc3eb319b8_0011	NC_014760.1_0574	86.8	76	10	0	1	76	185	260	2.0e-33	133.3
73b7e7a8-10fe-4d9e-96b2-d0dc3eb319b8_0012	NC_014760.1_0576	86.1	295	38	3	1	292	1	295	6.4e-137	478.8
73b7e7a8-10fe-4d9e-96b2-d0dc3eb319b8_0013	NC_014760.1_0577	73.9	283	61	6	1	276	4	280	3.0e-104	370.2
bfa60fbc-4046-49ed-8b32-1e4d704f1034_0001	NC_014760.1_0697	88.6	289	31	2	1	288	1	288	1.6e-132	464.2
bfa60fbc-4046-49ed-8b32-1e4d704f1034_0002	NC_014760.1_0696	89.2	575	53	8	1	571	1	570	4.3e-278	948.7
bfa60fbc-4046-49ed-8b32-1e4d704f1034_0003	NC_014760.1_0695	83.6	941	140	14	1	934	57	990	0.0e+00	1409.4
bfa60fbc-4046-49ed-8b32-1e4d704f1034_0004	NC_014760.1_0694	84.6	280	36	6	1	274	1	279	4.2e-122	429.5
bfa60fbc-4046-49ed-8b32-1e4d704f1034_0005	NC_014760.1_0693	87.2	117	14	1	1	117	1	116	2.6e-49	186.4
bfa60fbc-4046-49ed-8b32-1e4d704f1034_0006	NC_014760.1_0692	85.5	228	31	2	1	227	1	227	1.5e-104	370.9
bfa60fbc-4046-49ed-8b32-1e4d704f1034_0007	NC_014760.1_0691	87.5	96	10	2	1	94	1	96	5.8e-39	151.8
bfa60fbc-4046-49ed-8b32-1e4d704f1034_0008	NC_014760.1_0690	87.9	314	36	2	1	313	1	313	5.2e-153	532.3
bfa60fbc-4046-49ed-8b32-1e4d704f1034_0009	NC_014760.1_0689	86.4	369	45	5	1	368	1	365	2.7e-177	613.2
bfa60fbc-4046-49ed-8b32-1e4d704f1034_0010	NC_014760.1_0688	87.2	672	75	11	1	667	12	677	0.0e+00	1110.9
