436b2938-1721-4270-95fa-c5e97758c7d8_0001	NC_014760.1_0232	100.0	229	0	0	1	229	837	1065	8.6e-121	424.9
436b2938-1721-4270-95fa-c5e97758c7d8_0002	NC_014760.1_0233	100.0	310	0	0	1	310	1	310	2.5e-179	619.8
436b2938-1721-4270-95fa-c5e97758c7d8_0003	NC_014760.1_0234	100.0	397	0	0	1	397	1	397	9.7e-229	784.3
436b2938-1721-4270-95fa-c5e97758c7d8_0004	NC_014760.1_0235	100.0	414	0	0	1	414	1	414	2.8e-226	776.2
436b2938-1721-4270-95fa-c5e97758c7d8_0005	NC_014760.1_0236	100.0	1570	0	0	1	1570	1	1570	0.0e+00	3056.9
436b2938-1721-4270-95fa-c5e97758c7d8_0006	NC_014760.1_0237	100.0	919	0	0	1	919	1	919	0.0e+00	1742.6
436b2938-1721-4270-95fa-c5e97758c7d8_0007	NC_014760.1_0238	100.0	500	0	0	1	500	1	500	3.1e-288	982.2
436b2938-1721-4270-95fa-c5e97758c7d8_0008	NC_014760.1_0239	100.0	198	0	0	1	198	1	198	2.4e-111	393.3
436b2938-1721-4270-95fa-c5e97758c7d8_0009	NC_014760.1_0240	100.0	70	0	0	1	70	1	70	5.3e-37	144.8
436b2938-1721-4270-95fa-c5e97758c7d8_0010	NC_014760.1_0241	100.0	79	0	0	1	79	1	79	4.7e-42	161.8
9e795a28-2f80-430f-b66f-59ec2f588b39_0001	NC_014760.1_0587	100.0	218	0	0	1	218	1	218	1.3e-121	427.6
9e795a28-2f80-430f-b66f-59ec2f588b39_0002	NC_014760.1_0235	100.0	414	0	0	1	414	1	414	2.8e-226	776.2
9e795a28-2f80-430f-b66f-59ec2f588b39_0003	NC_014760.1_0589	100.0	552	0	0	1	552	1	552	8.5e-308	1047.3
9e795a28-2f80-430f-b66f-59ec2f588b39_0004	NC_014760.1_0590	100.0	483	0	0	1	483	1	483	4.3e-287	978.4
9e795a28-2f80-430f-b66f-59ec2f588b39_0005	NC_014760.1_0591	100.0	505	0	0	1	505	1	505	2.2e-294	1002.7
9e795a28-2f80-430f-b66f-59ec2f588b39_0006	NC_014760.1_0592	100.0	265	0	0	1	265	1	265	2.4e-151	526.6
